bathrooms,state,isFeatured,isPremierBuilder,isShowcaseListing,isPreforeclosureAuction,longitude,isNonOwnerOccupied,lotAreaUnit,lotAreaValue,homeStatus,daysOnZillow,latitude,country,bedrooms,livingArea,streetAddress,isZillowOwned,shouldHighlight,zpid,homeStatusForHDP,isUnmappable,listing_sub_type,city,price,homeType,currency,zipcode,priceForHDP,taxAssessedValue,rentZestimate,zestimate,priceChange,datePriceChanged,priceReduction,unit,open_house_info,openHouse,videoCount,newConstructionType,priceSuffix,group_type,providerListingID
2,RI,False,False,False,False,-71.373695,True,sqft,5227.0,FOR_SALE,-1,41.822124,USA,3,2067,75 James St,False,False,83197110,FOR_SALE,False,{'is_FSBA': True},East Providence,425000,SINGLE_FAMILY,USD,02914,425000,240300.0,3294.0,,,,,,,,,,,,
5,RI,False,False,False,False,-71.53294,True,acres,1.0480027548209,FOR_SALE,-1,41.64066,USA,4,6465,5 Lenihan Ln,False,False,65965626,FOR_SALE,False,{'is_FSBA': True},East Greenwich,1899000,SINGLE_FAMILY,USD,02818,1899000,1145900.0,7070.0,1952400.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.5235,True,sqft,2874.0,FOR_SALE,-1,41.704365,USA,4,2158,16 Saint Mary St,False,False,65885679,FOR_SALE,False,{'is_FSBA': True},West Warwick,350000,MULTI_FAMILY,USD,02893,350000,152900.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.176414,True,acres,1.4199954086318,FOR_SALE,-1,41.609196,USA,3,2540,911 East Rd,False,False,66049716,FOR_SALE,False,{'is_FSBA': True},Tiverton,599000,SINGLE_FAMILY,USD,02878,599000,333900.0,4200.0,608800.0,-26000.0,1687244400000.0,"$26,000 (Jun 20)",,,,,,,,
3,RI,False,False,False,False,-71.511055,True,acres,0.26000918273646,FOR_SALE,-1,41.677265,USA,3,2142,18 Loggers Run,False,False,66066747,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",West Warwick,469900,SINGLE_FAMILY,USD,02893,469900,283900.0,2969.0,492000.0,,,,,"{'open_house_showing': [{'open_house_start': 1695344400000, 'open_house_end': 1695348000000}, {'open_house_start': 1695488400000, 'open_house_end': 1695492000000}]}",Thu. 6-7pm,,,,,
3,RI,False,False,False,False,-71.458786,True,acres,0.63999081726354,FOR_SALE,-1,41.942818,USA,3,3612,179 Old River Rd,False,False,65823198,FOR_SALE,False,{'is_FSBA': True},Lincoln,749900,SINGLE_FAMILY,USD,02865,749900,439900.0,,,-39100.0,1692082800000.0,"$39,100 (Aug 15)",,,,,,,,
2,RI,False,False,False,False,-71.79297,True,acres,1.2600091827365,FOR_SALE,-1,41.42009,USA,3,1730,39 Laurel St,False,False,65856934,FOR_SALE,False,{'is_FSBA': True},Ashaway,439000,SINGLE_FAMILY,USD,02804,439000,213700.0,,,-11000.0,1694156400000.0,"$11,000 (Sep 8)",,,,,,,,
1,RI,False,False,False,False,-71.45893,True,sqft,4000.0,FOR_SALE,-1,41.782005,USA,3,2016,49 Delta St,False,False,66029676,FOR_SALE,False,{'is_FSBA': True},Cranston,389900,SINGLE_FAMILY,USD,02920,389900,216800.0,2614.0,407300.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.26379,True,acres,0.36000918273646,FOR_SALE,-1,41.706345,USA,4,2737,11 Michael Dr,False,False,65880380,FOR_SALE,False,{'is_FSBA': True},Bristol,699000,SINGLE_FAMILY,USD,02809,699000,338500.0,,,,,,,,,,,,,
4,RI,False,False,False,False,-71.56723,True,acres,0.3,FOR_SALE,-1,41.87498,USA,4,2512,6 Vernon St,False,False,66007238,FOR_SALE,False,{'is_FSBA': True},Smithfield,524900,SINGLE_FAMILY,USD,02828,524900,250400.0,3851.0,540100.0,-24100.0,1692601200000.0,"$24,100 (Aug 21)",,,,,,,,
2,RI,False,False,False,False,-71.62485,True,acres,1.2664830119376,FOR_SALE,-1,41.97631,USA,5,4966,2252 Victory Hwy,False,False,66038293,FOR_SALE,False,{'is_FSBA': True},Burrillville,399900,SINGLE_FAMILY,USD,02830,399900,388800.0,4081.0,420700.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.43333,True,acres,0.36999540863177,FOR_SALE,-1,41.62732,USA,3,2716,107 Mesa Dr,False,False,65925193,FOR_SALE,False,{'is_FSBA': True},North Kingstown,645000,SINGLE_FAMILY,USD,02852,645000,381800.0,3615.0,675000.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.23958,True,sqft,5663.0,FOR_SALE,-1,41.701813,USA,3,1800,15 Touisset Rd,False,False,65826636,FOR_SALE,False,{'is_FSBA': True},Warren,699900,SINGLE_FAMILY,USD,02885,699900,317100.0,,,-25100.0,1689490800000.0,"$25,100 (Jul 16)",,,,,,,,
2,RI,False,False,False,False,-71.45037,True,sqft,5663.0,FOR_SALE,-1,41.787544,USA,3,1346,270 Fiat Ave,False,False,65881137,FOR_SALE,False,{'is_FSBA': True},Cranston,349000,SINGLE_FAMILY,USD,02910,349000,222200.0,2749.0,364400.0,-19000.0,1693378800000.0,"$19,000 (Aug 30)",,,,,,,,
3,RI,False,False,False,False,-71.412994,True,sqft,10000.0,FOR_SALE,-1,41.875763,USA,4,2242,84 Morris Ave,False,False,65841943,FOR_SALE,False,{'is_FSBA': True},Pawtucket,415000,SINGLE_FAMILY,USD,02860,415000,213600.0,3499.0,412500.0,-10000.0,1690441200000.0,"$10,000 (Jul 27)",,,,,,,,
1,RI,False,False,False,False,-71.56765,True,acres,0.35,FOR_SALE,-1,41.84144,USA,3,2458,51 Hopkins Ave,False,False,65935707,FOR_SALE,False,{'is_FSBA': True},Johnston,349900,SINGLE_FAMILY,USD,02919,349900,292300.0,,,-40000.0,1692860400000.0,"$40,000 (Aug 24)",,,,,,,,
2,RI,False,False,False,False,-71.53111,True,acres,0.93999081726354,FOR_SALE,-1,41.834824,USA,4,1768,21 Belfield Dr,False,False,65936576,FOR_SALE,False,{'is_bankOwned': True},Johnston,474900,SINGLE_FAMILY,USD,02919,474900,246800.0,2999.0,471900.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.37244,True,sqft,5000.0,FOR_SALE,-1,41.71599,USA,3,1784,21 Wuddall Ave,False,False,2056267819,FOR_SALE,False,{'is_FSBA': True},Warwick,550000,SINGLE_FAMILY,USD,02889,550000,,,,,,,,,,,,,,
6,RI,False,False,False,False,-71.39693,True,acres,0.33321854912764,FOR_SALE,-1,41.827354,USA,13,9658,189 Hope St,False,False,65961977,FOR_SALE,False,{'is_FSBA': True},Providence,3900000,MULTI_FAMILY,USD,02906,3900000,1312400.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.390785,True,sqft,8276.0,FOR_SALE,-1,41.85275,USA,4,3270,32 Winfield Rd,False,False,65895427,FOR_SALE,False,{'is_FSBA': True},Providence,1875000,SINGLE_FAMILY,USD,02906,1875000,654300.0,6666.0,1814800.0,,,,,,,1.0,,,,
2,RI,False,False,False,False,-71.51506,True,sqft,5227.0,FOR_SALE,-1,41.376175,USA,2,1251,1 Percy Ln,False,False,66010250,FOR_SALE,False,{'is_FSBA': True},Narragansett,2200000,SINGLE_FAMILY,USD,02879,2200000,785500.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.511765,True,,,FOR_SALE,-1,41.37608,USA,4,2284,242 Sand Hill Cove Rd,False,False,65894473,FOR_SALE,False,{'is_FSBA': True},Narragansett,2995000,SINGLE_FAMILY,USD,02882,2995000,1944900.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.37585,True,sqft,3049.0,FOR_SALE,-1,41.72042,USA,3,1580,269 Bellman Ave,False,False,66014707,FOR_SALE,False,{'is_FSBA': True},Warwick,574900,SINGLE_FAMILY,USD,02889,574900,71300.0,2940.0,,-24100.0,1694761200000.0,"$24,100 (Sep 15)",,,,,,,,
8,RI,False,False,False,False,-71.4561,True,acres,2.1800045913682,FOR_SALE,-1,41.412914,USA,5,4512,383 Ocean Rd,False,False,66085591,FOR_SALE,False,{'is_FSBA': True},Narragansett,4195000,SINGLE_FAMILY,USD,02882,4195000,2957200.0,15414.0,4499400.0,-400000.0,1694415600000.0,"$400,000 (Sep 11)",,,,,,,,
5,RI,False,False,False,False,-71.72207,True,acres,3.7699954086318,FOR_SALE,-1,41.970703,USA,5,7050,455 E Wallum Lake Rd,False,False,65927763,FOR_SALE,False,{'is_FSBA': True},Pascoag,1199000,SINGLE_FAMILY,USD,02859,1199000,903500.0,1599.0,1230500.0,,,,,,,,,,,
4,RI,False,False,False,False,-71.366165,True,acres,2.5100091827365,FOR_SALE,-1,41.488148,USA,4,5888,95 Walcott Ave,False,False,66021450,FOR_SALE,False,{'is_FSBA': True},Jamestown,4850000,SINGLE_FAMILY,USD,02835,4850000,2453300.0,13828.0,4836000.0,,,,,,,,,,,
2,RI,False,True,False,False,-71.589584,True,,,FOR_SALE,-1,41.68565,USA,2,1456,"13 Cheryl Lane Plan, Westwood Estates",False,False,2063419686,FOR_SALE,False,{'is_newHome': True},Coventry,284900,MANUFACTURED,USD,02816,284900,,1709.0,,,,,# RBV6BW,,,,BUILDER_PLAN,+,BUILDER_COMMUNITY,29418837
4,RI,False,False,False,False,-71.42091,True,acres,0.85,FOR_SALE,-1,41.963432,USA,3,4324,60 Lake Shore Dr,False,False,66072853,FOR_SALE,False,{'is_FSBA': True},Cumberland,1200000,SINGLE_FAMILY,USD,02864,1200000,262500.0,2999.0,1166300.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.40481,True,sqft,4792.0,FOR_SALE,-1,41.898544,USA,4,2072,1208 Lonsdale Ave,False,False,65882522,FOR_SALE,False,{'is_FSBA': True},Lincoln,459000,SINGLE_FAMILY,USD,02865,459000,297500.0,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.461296,True,sqft,6970.0,FOR_SALE,-1,41.62164,USA,2,648,67 Hancock Dr,False,False,65945527,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",North Kingstown,399900,SINGLE_FAMILY,USD,02852,399900,190600.0,1814.0,417100.0,,,,,"{'open_house_showing': [{'open_house_start': 1695582000000, 'open_house_end': 1695589200000}]}",Sun. 12-2pm,,,,,
12,RI,False,False,False,False,-71.408516,True,acres,2.05,FOR_SALE,-1,41.972187,USA,7,14060,3070 Diamond Hill Rd,False,False,66092513,FOR_SALE,False,{'is_FSBA': True},Cumberland,2200000,SINGLE_FAMILY,USD,02864,2200000,1461100.0,7463.0,2181600.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.30118,True,acres,0.80998622589532,FOR_SALE,-1,41.54725,USA,3,1656,23 J H Dwyer Dr,False,False,65894781,FOR_SALE,False,{'is_FSBA': True},Middletown,665000,SINGLE_FAMILY,USD,02842,665000,464100.0,,,-10000.0,1694502000000.0,"$10,000 (Sep 12)",,,,,,,,
2,RI,False,False,False,False,-71.41642,True,acres,1.1399908172635,FOR_SALE,-1,41.894657,USA,2,2257,85 Woodland St,False,False,65836683,FOR_SALE,False,{'is_FSBA': True},Lincoln,675000,SINGLE_FAMILY,USD,02865,675000,313600.0,,,-25000.0,1694242800000.0,"$25,000 (Sep 9)",,,,,,,,
3,RI,False,False,False,False,-71.68943,True,acres,5.4699954086318,FOR_SALE,-1,41.90267,USA,5,3400,340 Pine Orchard Rd,False,False,65939481,FOR_SALE,False,{'is_FSBA': True},Glocester,769000,SINGLE_FAMILY,USD,02814,769000,275000.0,4111.0,747300.0,-30000.0,1692255600000.0,"$30,000 (Aug 17)",,,,,,,,
3,RI,False,False,False,False,-71.31139,True,acres,0.51999540863177,FOR_SALE,-1,41.756004,USA,3,2404,36 Mason Rd,False,False,82696519,FOR_SALE,False,{'is_FSBA': True},Barrington,649900,SINGLE_FAMILY,USD,02806,649900,390000.0,3235.0,665800.0,-99100.0,1694502000000.0,"$99,100 (Sep 12)",,,,,,,,
2,RI,False,False,False,False,-71.31568,True,sqft,2178.0,FOR_SALE,-1,41.473022,USA,2,892,39 Connection St,False,False,66033200,FOR_SALE,False,{'is_FSBA': True},Newport,699000,SINGLE_FAMILY,USD,02840,699000,417200.0,3200.0,669600.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.4791,True,sqft,6534.0,FOR_SALE,-1,41.728523,USA,3,1815,33 Pilla Dr,False,False,65903896,FOR_SALE,False,{'is_FSBA': True},Warwick,379900,SINGLE_FAMILY,USD,02886,379900,199000.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.54391,True,acres,14.002,FOR_SALE,-1,41.939976,USA,2,1620,2285 Providence Pike,False,False,65907201,FOR_SALE,False,{'is_FSBA': True},North Smithfield,849000,SINGLE_FAMILY,USD,02896,849000,432500.0,3200.0,805400.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.492195,True,sqft,8276.0,FOR_SALE,-1,41.869736,USA,8,3216,255 Waterman Ave,False,False,65858956,FOR_SALE,False,{'is_FSBA': True},Smithfield,479900,MULTI_FAMILY,USD,02917,479900,208000.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.685486,True,acres,2.0399908172635,FOR_SALE,-1,41.952232,USA,4,1512,642 Mowry St,False,False,65986408,FOR_SALE,False,{'is_FSBA': True},Burrillville,455000,SINGLE_FAMILY,USD,02830,455000,253700.0,2770.0,457800.0,-15000.0,1694502000000.0,"$15,000 (Sep 12)",,,,,,,,
3,RI,False,False,False,False,-71.395004,True,sqft,5280.0,FOR_SALE,-1,41.784615,USA,9,3342,181 Bay View Ave,False,False,66048965,FOR_SALE,False,{'is_FSBA': True},Cranston,595000,MULTI_FAMILY,USD,02905,595000,271500.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.45342,True,sqft,6400.0,FOR_SALE,-1,41.801777,USA,3,1311,105 Bracken St,False,False,2057563254,FOR_SALE,False,{'is_newHome': True},Cranston,499900,SINGLE_FAMILY,USD,02920,499900,,,,,,,,,,,BUILDER_SPEC,,,
3,RI,False,False,False,False,-71.43422,True,acres,0.26678145087236,FOR_SALE,-1,41.876423,USA,4,2372,1375 Louisquisset Pike,False,False,2061986791,FOR_SALE,False,{'is_FSBA': True},Providence,585000,SINGLE_FAMILY,USD,02904,585000,,,,-14900.0,1694588400000.0,"$14,900 (Sep 13)",,,,,,,,
4,RI,False,False,False,False,-71.314835,True,sqft,2468.0,FOR_SALE,-1,41.476746,USA,4,2661,5 Wellington Ave,False,False,65861649,FOR_SALE,False,{'is_FSBA': True},Newport,2400000,SINGLE_FAMILY,USD,02840,2400000,639000.0,6796.0,2406700.0,,,,,,,,,,,
5,RI,False,False,False,False,-71.20968,True,acres,1.8,FOR_SALE,-1,41.605587,USA,4,6533,85 Sunset View Dr,False,False,66012625,FOR_SALE,False,{'is_FSBA': True},Tiverton,2990000,SINGLE_FAMILY,USD,02878,2990000,1998700.0,8580.0,3022500.0,-260000.0,1690700400000.0,"$260,000 (Jul 30)",,,,,,,,
1,RI,False,False,False,False,-71.24217,True,sqft,10018.0,FOR_SALE,-1,41.621204,USA,3,1092,34 Valhalla Dr,False,False,65914632,FOR_SALE,False,{'is_FSBA': True},Portsmouth,460000,SINGLE_FAMILY,USD,02871,460000,313600.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.56709,True,acres,0.27359963269054,FOR_SALE,-1,41.87551,USA,3,1713,5 Battey Dr,False,False,96391293,FOR_SALE,False,{'is_newHome': True},Smithfield,575000,SINGLE_FAMILY,USD,02828,575000,110000.0,2866.0,570600.0,,,,,,,,BUILDER_SPEC,,,
2,RI,False,False,False,False,-71.394485,True,sqft,6970.0,FOR_SALE,-1,41.893494,USA,3,1872,244 Washington St,False,False,65972698,FOR_SALE,False,{'is_FSBA': True},Central Falls,349900,SINGLE_FAMILY,USD,02863,349900,130700.0,3175.0,350600.0,-10000.0,1692428400000.0,"$10,000 (Aug 19)",,,,,,,,
2,RI,False,False,False,False,-71.46278,True,acres,0.81593204775023,FOR_SALE,-1,41.660725,USA,3,1876,310 1st Ave,False,False,65961535,FOR_SALE,False,{'is_FSBA': True},East Greenwich,499900,SINGLE_FAMILY,USD,02818,499900,374300.0,3229.0,531100.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.766235,True,acres,2.0199954086318,FOR_SALE,-1,41.6068,USA,3,2162,24 Wood River Ln,False,False,66029387,FOR_SALE,False,{'is_FSBA': True},West Greenwich,649900,SINGLE_FAMILY,USD,02817,649900,365200.0,3072.0,647100.0,,,,,,,,,,,
4,RI,False,False,False,False,-71.415474,True,sqft,3200.0,FOR_SALE,-1,41.85523,USA,3,2592,52 Blaine St,False,False,98843718,FOR_SALE,False,{'is_FSBA': True},Providence,449900,SINGLE_FAMILY,USD,02904,449900,243200.0,3954.0,459700.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.54277,True,acres,4.4,FOR_SALE,-1,41.72229,USA,4,1973,358 Hill St,False,False,66028148,FOR_SALE,False,{'is_FSBA': True},Coventry,450000,SINGLE_FAMILY,USD,02816,450000,276700.0,3249.0,451700.0,-24999.0,1694674800000.0,"$24,999 (Sep 14)",,,,,,,,
4,RI,False,False,False,False,-71.759346,True,acres,5.7,FOR_SALE,-1,41.854458,USA,6,3744,191 Hartford Pike,False,False,65839296,FOR_SALE,False,{'is_FSBA': True},Foster,375000,MULTI_FAMILY,USD,02825,375000,319400.0,1900.0,369500.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.37177,True,acres,0.25252525252525,FOR_SALE,-1,41.7075,USA,3,1337,169 Cady Ave,False,False,65983185,FOR_SALE,False,{'is_FSBA': True},Warwick,357900,SINGLE_FAMILY,USD,02889,357900,183700.0,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.38067,True,acres,0.38999081726354,FOR_SALE,-1,41.72652,USA,1,664,6 Dudley Ave,False,False,66029208,FOR_SALE,False,{'is_FSBA': True},Warwick,625000,SINGLE_FAMILY,USD,02889,625000,324600.0,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.2766,True,sqft,6533.0,FOR_SALE,-1,41.485046,USA,3,1394,34 Hoover Rd,False,False,65875139,FOR_SALE,False,{'is_FSBA': True},Middletown,1055000,SINGLE_FAMILY,USD,02842,1055000,643500.0,,,-144000.0,1693551600000.0,"$144,000 (Sep 1)",,,,,,,,
1,RI,False,False,False,False,-71.350136,True,,,FOR_SALE,-1,41.857533,USA,2,672,17 East Dr,False,False,65902760,FOR_SALE,False,{'is_FSBA': True},Rumford,89900,MANUFACTURED,USD,02916,89900,27600.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.37562,True,acres,0.64694674012856,FOR_SALE,-1,41.547157,USA,3,2100,973 N Main Rd,False,False,65885405,FOR_SALE,False,{'is_FSBA': True},Jamestown,899900,SINGLE_FAMILY,USD,02835,899900,522000.0,3214.0,912500.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.496,True,acres,0.43930211202938,FOR_SALE,-1,41.37564,USA,3,1196,11 Sedge Ct,False,False,66039121,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",Narragansett,1295000,SINGLE_FAMILY,USD,02882,1295000,542000.0,,,,,,,"{'open_house_showing': [{'open_house_start': 1696030200000, 'open_house_end': 1696037400000}]}",9/29 4:30-6:30pm,,,,,
1,RI,False,False,False,False,-71.36586,True,acres,0.44637281910009,FOR_SALE,-1,41.532787,USA,2,960,353 E Shore Rd,False,False,65971646,FOR_SALE,False,{'is_FSBA': True},Jamestown,759900,SINGLE_FAMILY,USD,02835,759900,309000.0,,,-19100.0,1694415600000.0,"$19,100 (Sep 11)",,,,,,,,
3,RI,False,False,False,False,-71.31444,True,sqft,3060.0,FOR_SALE,-1,41.475937,USA,3,1248,11 Simmons St,False,False,66047965,FOR_SALE,False,{'is_FSBA': True},Newport,699900,SINGLE_FAMILY,USD,02840,699900,523800.0,,,-29100.0,1693983600000.0,"$29,100 (Sep 6)",,,,,,,,
1,RI,False,False,False,False,-71.82033,True,acres,0.33000459136823,FOR_SALE,-1,41.3664,USA,3,1374,12 Arlington St,False,False,65812677,FOR_SALE,False,{'is_FSBA': True},Westerly,424900,SINGLE_FAMILY,USD,02891,424900,212600.0,2370.0,411500.0,-5000.0,1694070000000.0,"$5,000 (Sep 7)",,,,,,,,
2,RI,False,False,False,False,-71.464134,True,sqft,4792.0,FOR_SALE,-1,41.47351,USA,3,1306,53 Indian Run Trl,False,False,65878920,FOR_SALE,False,{'is_FSBA': True},South Kingstown,469999,SINGLE_FAMILY,USD,02879,469999,281700.0,2885.0,460900.0,,,,,,,,,,,
6,RI,False,False,False,False,-71.41883,True,sqft,5733.0,FOR_SALE,-1,41.808083,USA,6,2640,25 Wesleyan Ave,False,False,2106558063,FOR_SALE,False,{'is_FSBA': True},Providence,639000,MULTI_FAMILY,USD,02907,639000,,2218.0,562200.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.44465,True,acres,1.8899908172635,FOR_SALE,-1,41.61982,USA,2,2020,295 Potter Rd,False,False,65816249,FOR_SALE,False,{'is_FSBA': True},North Kingstown,595000,SINGLE_FAMILY,USD,02852,595000,333800.0,,,-30000.0,1694329200000.0,"$30,000 (Sep 10)",,,,,,,,
3,RI,False,False,False,False,-71.41172,True,sqft,5175.0,FOR_SALE,-1,41.80001,USA,4,1965,110 Gallup St,False,False,65880022,FOR_SALE,False,{'is_FSBA': True},Providence,340000,SINGLE_FAMILY,USD,02905,340000,175300.0,2857.0,359100.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.36772,True,sqft,9148.0,FOR_SALE,-1,41.766163,USA,4,2662,129 Shore Rd,False,False,66065935,FOR_SALE,False,{'is_FSBA': True},Riverside,599900,SINGLE_FAMILY,USD,02915,599900,296900.0,2999.0,627100.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.49759,True,sqft,9148.0,FOR_SALE,-1,41.410515,USA,3,1160,5 Sandy Beach Rd,False,False,66003105,FOR_SALE,False,{'is_FSBA': True},Narragansett,1199000,SINGLE_FAMILY,USD,02882,1199000,756200.0,4433.0,1157300.0,-86000.0,1693983600000.0,"$86,000 (Sep 6)",,,,,,,,
2,RI,False,False,False,False,-71.471664,True,sqft,9125.0,FOR_SALE,-1,41.858864,USA,2,1468,2 Cedar St,False,False,66097334,FOR_SALE,False,{'is_FSBA': True},North Providence,399900,SINGLE_FAMILY,USD,02911,399900,241900.0,2312.0,417000.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.31046,True,sqft,3920.0,FOR_SALE,-1,41.473232,USA,4,2440,573 Spring St,False,False,65854334,FOR_SALE,False,{'is_FSBA': True},Newport,1350000,SINGLE_FAMILY,USD,02840,1350000,818700.0,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.70658,True,sqft,9583.0,FOR_SALE,-1,41.950718,USA,3,1528,180 Rock Ave,False,False,66035402,FOR_SALE,False,{'is_FSBA': True},Pascoag,449900,SINGLE_FAMILY,USD,02859,449900,158900.0,,,-30100.0,1694415600000.0,"$30,100 (Sep 11)",,,,,,,,
2,RI,False,False,False,False,-71.37742,True,sqft,6098.0,FOR_SALE,-1,41.81323,USA,2,1491,135 Lyon Ave,False,False,65974911,FOR_SALE,False,{'is_FSBA': True},East Providence,369000,SINGLE_FAMILY,USD,02914,369000,172300.0,2999.0,369100.0,,,,,,,,,,,
4,RI,False,False,False,False,-71.43737,True,acres,0.4,FOR_SALE,-1,41.68791,USA,5,2906,9 Hudson Ln,False,False,65896201,FOR_SALE,False,{'is_FSBA': True},Warwick,575000,MULTI_FAMILY,USD,02886,575000,370400.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.30896,True,sqft,0.08,FOR_SALE,-1,41.50349,USA,4,1944,75 Malbone Rd,False,False,65877972,FOR_SALE,False,{'is_FSBA': True},Newport,1100000,MULTI_FAMILY,USD,02840,1100000,408300.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.415665,True,sqft,3000.0,FOR_SALE,-1,41.84734,USA,3,2772,126 Silver Spring St,False,False,66071436,FOR_SALE,False,{'is_FSBA': True},Providence,415000,MULTI_FAMILY,USD,02904,415000,142700.0,2135.0,430800.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.59393,True,acres,0.45,FOR_SALE,-1,41.708508,USA,3,1928,11 Walker Ln,False,False,65895347,FOR_SALE,False,{'is_FSBA': True},Coventry,489900,SINGLE_FAMILY,USD,02816,489900,288300.0,,,-10000.0,1694588400000.0,"$10,000 (Sep 13)",,,,,,,,
2,RI,False,False,False,False,-71.66603,True,acres,2.0300045913682,FOR_SALE,-1,41.551937,USA,3,1624,35 Tefft Hill Rd,False,False,65918141,FOR_SALE,False,{'is_FSBA': True},Richmond,549900,SINGLE_FAMILY,USD,02898,549900,328600.0,2685.0,,,,,,,,,,,,
4,RI,False,False,False,False,-71.44697,True,sqft,3325.0,FOR_SALE,-1,41.822525,USA,8,1910,67 Joslin St,False,False,65896296,FOR_SALE,False,{'is_FSBA': True},Providence,479900,MULTI_FAMILY,USD,02909,479900,167500.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.13917,True,acres,1.0,FOR_SALE,-1,41.55278,USA,3,1400,71 Old Stone Church Rd,False,False,66008153,FOR_SALE,False,{'is_FSBA': True},Little Compton,725000,SINGLE_FAMILY,USD,02837,725000,254400.0,3880.0,725300.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.452194,True,acres,127.11999540863,FOR_SALE,-1,41.51195,USA,6,3500,2424 Tower Hill Rd,False,False,2060590015,FOR_SALE,False,{'is_FSBA': True},Saunderstown,12900000,SINGLE_FAMILY,USD,02874,12900000,,5566.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.444565,True,acres,0.27550505050505,FOR_SALE,-1,41.499733,USA,3,1222,137 Winterberry Rd,False,False,65821860,FOR_SALE,False,{'is_FSBA': True},Saunderstown,484999,SINGLE_FAMILY,USD,02874,484999,319300.0,2999.0,478300.0,-15000.0,1693378800000.0,"$15,000 (Aug 30)",,,,,,,,
3,RI,False,False,False,False,-71.14231,True,acres,1.1223,FOR_SALE,-1,41.523167,USA,3,1804,23 Case Dr,False,False,2056245199,FOR_SALE,False,{'is_FSBA': True},Little Compton,724900,SINGLE_FAMILY,USD,02837,724900,,,,-15000.0,1692342000000.0,"$15,000 (Aug 18)",,,,,,,,
1,RI,False,False,False,False,-71.458664,True,acres,3.5399908172635,FOR_SALE,-1,41.485863,USA,3,3072,3395 Tower Hill Rd,False,False,65855428,FOR_SALE,False,{'is_FSBA': True},South Kingstown,675000,SINGLE_FAMILY,USD,02879,675000,314200.0,,,-44000.0,1683788400000.0,,,,,,,,,
3,RI,False,False,False,False,-71.377235,True,acres,1.6863865932048,FOR_SALE,-1,41.48179,USA,5,2300,140 Highland Dr,False,False,65982990,FOR_SALE,False,{'is_FSBA': True},Jamestown,2795000,SINGLE_FAMILY,USD,02835,2795000,1465600.0,,,,,,,,,,,,,
12,RI,False,False,False,False,-71.84676,True,acres,1.25,FOR_SALE,-1,41.313557,USA,9,7671,14 Ninigret Ave,False,False,66077843,FOR_SALE,False,{'is_FSBA': True},Westerly,11995000,SINGLE_FAMILY,USD,02891,11995000,4123900.0,,,-1955000.0,1683010800000.0,,,,,,,,,
4,RI,False,False,False,False,-71.309555,True,sqft,4792.0,FOR_SALE,-1,41.484043,USA,5,3191,95 John St,False,False,65870970,FOR_SALE,False,{'is_FSBA': True},Newport,2595000,SINGLE_FAMILY,USD,02840,2595000,1012200.0,,,-75000.0,1694588400000.0,"$75,000 (Sep 13)",,,,,,,,
3,RI,False,False,False,False,-71.4889,True,acres,0.82697428833792,FOR_SALE,-1,41.579823,USA,3,4870,143 Rodman Ln,False,False,98856531,FOR_SALE,False,{'is_FSBA': True},North Kingstown,1199500,SINGLE_FAMILY,USD,02852,1199500,636800.0,4088.0,1184400.0,,,,,,,,,,,
